"report_date","logic_segment","shipper_id","city_name","total_order","total_order_spxi","total_assign"
"2024-03-20","old","17191094","HCM City","18","12","18"
"2024-03-20","old","23161469","HCM City","9","9","11"
"2024-03-20","old","8356560","HCM City","21","13","27"
"2024-03-20","old","50077832","HCM City","11","10","12"
"2024-03-20","old","15864974","Ha Noi City","22","13","29"
"2024-03-20","old","40861886","HCM City","11","11","12"
"2024-03-20","old","15620049","Ha Noi City","17","3","23"
"2024-03-20","old","41845807","HCM City","21","16","23"
"2024-03-20","old","23143238","HCM City","24","14","25"
"2024-03-20","old","16295884","Ha Noi City","24","16","27"
"2024-03-20","old","20116856","HCM City","24","20","37"
"2024-03-20","old","14566997","HCM City","21","18","26"
"2024-03-20","old","41493322","Ha Noi City","23","15","25"
"2024-03-20","old","17161235","HCM City","17","10","21"
"2024-03-20","old","40016746","HCM City","16","13","16"
"2024-03-20","old","17083315","HCM City","21","18","30"
"2024-03-20","old","22287191","HCM City","11","10","12"
"2024-03-20","old","50304243","HCM City","17","8","17"
"2024-03-20","old","5973605","HCM City","17","15","18"
"2024-03-20","old","14314189","HCM City","24","8","27"
"2024-03-20","old","10743349","Ha Noi City","23","10","34"
"2024-03-20","old","8780404","HCM City","16","11","19"
"2024-03-20","old","16145853","HCM City","17","10","18"
"2024-03-20","old","41551185","HCM City","11","5","11"
"2024-03-20","old","15537880","Ha Noi City","23","17","26"
"2024-03-20","old","15873946","HCM City","17","14","18"
"2024-03-20","old","19409568","HCM City","1","0","1"
"2024-03-20","old","40834833","Ha Noi City","17","6","20"
"2024-03-20","old","5140238","HCM City","15","8","15"
"2024-03-20","old","6491479","HCM City","22","6","22"
"2024-03-20","old","40045744","HCM City","24","20","31"
"2024-03-20","old","15636150","Ha Noi City","23","13","27"
"2024-03-20","old","41439481","HCM City","20","12","20"
"2024-03-20","old","19631592","Ha Noi City","16","16","44"
"2024-03-20","old","6005140","Ha Noi City","19","13","21"
"2024-03-20","old","20592688","Ha Noi City","22","16","26"
"2024-03-20","old","18216768","HCM City","21","14","23"
"2024-03-20","old","40000723","Ha Noi City","16","15","16"
"2024-03-20","old","17201622","HCM City","22","9","22"
"2024-03-20","old","11110759","HCM City","16","11","21"
"2024-03-20","old","40690396","Ha Noi City","9","0","12"
"2024-03-20","old","17205334","HCM City","8","6","8"
"2024-03-20","old","17313412","Ha Noi City","12","11","13"
"2024-03-20","old","14758065","Ha Noi City","23","1","32"
"2024-03-20","old","23095563","Ha Noi City","19","6","37"
"2024-03-20","old","41185218","HCM City","24","19","25"
"2024-03-20","old","9795465","Ha Noi City","20","0","33"
"2024-03-20","old","20848195","HCM City","14","7","14"
"2024-03-20","old","20222723","HCM City","28","19","29"
"2024-03-20","old","13021925","Ha Noi City","20","7","24"
"2024-03-20","old","4216446","HCM City","23","8","25"
"2024-03-20","old","20407247","HCM City","22","12","22"
"2024-03-20","old","23062000","HCM City","16","9","18"
"2024-03-20","old","14286323","HCM City","22","15","27"
"2024-03-20","old","23073040","HCM City","21","18","21"
"2024-03-20","old","15358932","HCM City","21","13","26"
"2024-03-20","old","4190101","HCM City","16","11","16"
"2024-03-20","old","41973422","HCM City","23","11","23"
"2024-03-20","old","40711436","HCM City","21","16","23"
"2024-03-20","old","40899486","Ha Noi City","21","17","21"
"2024-03-20","old","23174727","HCM City","5","5","5"
"2024-03-20","old","12842936","HCM City","23","13","28"
"2024-03-20","old","10800877","Ha Noi City","22","10","23"
"2024-03-20","old","41405477","Ha Noi City","23","17","23"
"2024-03-20","old","17303806","HCM City","20","10","24"
"2024-03-20","old","41955748","Ha Noi City","18","0","21"
"2024-03-20","old","10108777","HCM City","16","7","16"
"2024-03-20","old","15936169","Ha Noi City","22","16","99"
"2024-03-20","old","1990348","HCM City","20","12","21"
"2024-03-20","old","23130825","Ha Noi City","31","3","33"
"2024-03-20","old","14308881","Ha Noi City","19","7","20"
"2024-03-20","old","19248252","Ha Noi City","16","6","20"
"2024-03-20","old","22353871","Ha Noi City","8","2","81"
"2024-03-20","old","50206728","Ha Noi City","21","17","23"
"2024-03-20","old","9849595","HCM City","18","7","20"
"2024-03-20","old","17137862","HCM City","16","13","16"
"2024-03-20","old","23147839","Ha Noi City","21","14","92"
"2024-03-20","old","23094947","HCM City","29","25","32"
"2024-03-20","old","15636597","Ha Noi City","32","18","44"
"2024-03-20","old","16681560","HCM City","18","10","21"
"2024-03-20","old","20288526","Ha Noi City","21","17","23"
"2024-03-20","old","23149805","HCM City","24","17","25"
"2024-03-20","old","17451538","HCM City","18","13","20"
"2024-03-20","old","15374533","Ha Noi City","27","9","69"
"2024-03-20","old","5325081","HCM City","15","10","16"
"2024-03-20","old","23130754","Ha Noi City","22","7","35"
"2024-03-20","old","17873756","Ha Noi City","7","4","280"
"2024-03-20","old","10564037","HCM City","17","7","19"
"2024-03-20","old","20398134","HCM City","29","26","31"
"2024-03-20","old","41795119","HCM City","25","22","25"
"2024-03-20","old","40302853","Ha Noi City","14","12","14"
"2024-03-20","old","4897128","HCM City","15","15","16"
"2024-03-20","old","6635218","HCM City","9","5","9"
"2024-03-20","old","19066827","HCM City","23","14","23"
"2024-03-20","old","40811660","HCM City","17","14","18"
"2024-03-20","old","41563518","Ha Noi City","25","0","31"
"2024-03-20","old","16523885","HCM City","15","11","16"
"2024-03-20","old","15862851","HCM City","17","12","18"
"2024-03-20","old","20587348","HCM City","21","15","21"
"2024-03-20","old","23159623","HCM City","28","24","34"
"2024-03-20","old","19383505","HCM City","21","13","22"
"2024-03-20","old","40799294","HCM City","19","9","20"
"2024-03-20","old","4009982","HCM City","16","6","17"
"2024-03-20","old","14731142","Ha Noi City","3","0","178"
"2024-03-20","old","15429841","HCM City","19","10","22"
"2024-03-20","old","19499419","HCM City","17","12","17"
"2024-03-20","old","41700561","Ha Noi City","17","10","34"
"2024-03-20","old","17093761","HCM City","22","18","23"
"2024-03-20","old","9162255","Ha Noi City","24","22","34"
"2024-03-20","old","41025822","Ha Noi City","22","7","23"
"2024-03-20","old","16512525","Ha Noi City","12","11","12"
"2024-03-20","old","15433812","HCM City","19","9","23"
"2024-03-20","old","17138144","HCM City","22","17","24"
"2024-03-20","old","17096234","HCM City","18","12","21"
"2024-03-20","old","23161461","Ha Noi City","22","15","25"
"2024-03-20","old","20764582","HCM City","9","7","9"
"2024-03-20","old","10388047","HCM City","21","18","33"
"2024-03-20","old","21523981","HCM City","11","8","12"
"2024-03-20","old","19379856","HCM City","19","15","21"
"2024-03-20","old","16165662","HCM City","19","7","22"
"2024-03-20","old","10020095","Ha Noi City","21","14","49"
"2024-03-20","old","40645684","Ha Noi City","21","16","24"
"2024-03-20","old","17461825","Ha Noi City","27","19","43"
"2024-03-20","old","14294855","HCM City","18","2","18"
"2024-03-20","old","17319185","HCM City","17","7","18"
"2024-03-20","old","20329672","HCM City","18","15","22"
"2024-03-20","old","6749021","HCM City","22","12","27"
"2024-03-20","old","13025214","Ha Noi City","9","1","97"
"2024-03-20","old","6537396","HCM City","16","13","18"
"2024-03-20","old","40827805","HCM City","22","18","22"
"2024-03-20","old","42248156","HCM City","21","10","21"
"2024-03-20","old","41417144","Ha Noi City","22","15","25"
"2024-03-20","old","15539223","Ha Noi City","15","8","19"
"2024-03-20","old","17389089","Ha Noi City","28","20","43"
"2024-03-20","old","3604805","Ha Noi City","14","4","16"
"2024-03-20","old","14233002","Ha Noi City","17","0","31"
"2024-03-20","old","41278383","HCM City","22","16","24"
"2024-03-20","old","9699742","HCM City","23","18","23"
"2024-03-20","old","50081976","Ha Noi City","27","18","53"
"2024-03-20","old","3770237","HCM City","21","11","25"
"2024-03-20","old","17115377","HCM City","16","11","16"
"2024-03-20","old","6094351","HCM City","16","13","16"
"2024-03-20","old","17119481","Ha Noi City","21","14","30"
"2024-03-20","old","21560796","HCM City","22","13","22"
"2024-03-20","old","16145848","HCM City","22","20","29"
"2024-03-20","old","16850972","Ha Noi City","22","17","34"
"2024-03-20","old","15062500","HCM City","25","4","26"
"2024-03-20","old","40045450","HCM City","25","22","25"
"2024-03-20","old","10010752","Ha Noi City","24","1","24"
"2024-03-20","old","20252229","HCM City","21","14","22"
"2024-03-20","old","40651027","HCM City","21","15","36"
"2024-03-20","old","40302663","Ha Noi City","33","9","82"
"2024-03-20","old","22445367","Ha Noi City","2","2","3"
"2024-03-20","old","40798270","Ha Noi City","13","10","18"
"2024-03-20","old","2867400","HCM City","6","0","9"
"2024-03-20","old","8252037","HCM City","18","12","18"
"2024-03-20","old","7777655","HCM City","17","12","19"
"2024-03-20","old","41186521","HCM City","25","18","25"
"2024-03-20","old","16530903","HCM City","14","13","16"
"2024-03-20","old","41860273","Ha Noi City","27","23","31"
"2024-03-20","old","17078766","HCM City","24","18","24"
"2024-03-20","old","9942623","Ha Noi City","25","17","44"
"2024-03-20","old","12714283","HCM City","21","16","26"
"2024-03-20","old","41347402","Ha Noi City","15","15","28"
"2024-03-20","old","40197153","HCM City","14","12","14"
"2024-03-20","old","15829078","HCM City","21","16","23"
"2024-03-20","old","14286294","HCM City","13","3","12"
"2024-03-20","old","41450539","HCM City","20","15","23"
"2024-03-20","old","18529683","HCM City","17","10","18"
"2024-03-20","old","18062894","Ha Noi City","15","10","18"
"2024-03-20","old","21917183","HCM City","22","8","21"
"2024-03-20","old","8262145","Ha Noi City","19","8","32"
"2024-03-20","old","16833511","HCM City","23","13","27"
"2024-03-20","old","42253931","HCM City","22","9","22"
"2024-03-20","old","17468401","HCM City","7","7","85"
"2024-03-20","old","21766939","Ha Noi City","23","0","34"
"2024-03-20","old","12216220","HCM City","19","10","19"
"2024-03-20","old","12833031","HCM City","16","11","17"
"2024-03-20","old","14527974","HCM City","19","17","26"
"2024-03-20","old","10566446","Ha Noi City","21","13","37"
"2024-03-20","old","23118941","Ha Noi City","23","2","31"
"2024-03-20","old","20482076","HCM City","17","15","21"
"2024-03-20","old","40089811","Ha Noi City","21","9","70"
"2024-03-20","old","16805638","Ha Noi City","22","9","25"
"2024-03-20","old","41243297","Ha Noi City","22","16","28"
"2024-03-20","old","22707890","HCM City","27","20","29"
"2024-03-20","old","12040328","Ha Noi City","25","14","148"
"2024-03-20","old","22034929","HCM City","20","14","22"
"2024-03-20","old","18351593","HCM City","17","7","18"
"2024-03-20","old","20285686","HCM City","20","11","20"
"2024-03-20","old","16825959","HCM City","23","6","23"
"2024-03-20","old","40356490","HCM City","22","16","22"
"2024-03-20","old","15940581","Ha Noi City","21","14","36"
"2024-03-20","old","41507866","HCM City","19","15","20"
"2024-03-20","old","18615212","HCM City","19","12","25"
"2024-03-20","old","8351461","HCM City","17","8","17"
"2024-03-20","old","21240502","Ha Noi City","19","19","108"
"2024-03-20","old","17441038","HCM City","12","6","12"
"2024-03-20","old","19087869","HCM City","16","6","16"
"2024-03-20","old","4456686","HCM City","23","15","24"
"2024-03-20","old","22806148","HCM City","22","14","22"
"2024-03-20","old","21947708","HCM City","17","9","17"
"2024-03-20","old","22547686","Ha Noi City","16","14","24"
"2024-03-20","old","15598220","Ha Noi City","20","10","47"
"2024-03-20","old","5208831","Ha Noi City","22","13","31"
"2024-03-20","old","41696556","HCM City","19","9","20"
"2024-03-20","old","12813070","HCM City","23","16","25"
"2024-03-20","old","12733730","HCM City","23","18","25"
"2024-03-20","old","8062933","HCM City","24","21","26"
"2024-03-20","old","23136695","Ha Noi City","29","28","30"
"2024-03-20","old","15392748","HCM City","18","9","18"
"2024-03-20","old","40299536","HCM City","12","10","13"
"2024-03-20","old","20299171","Ha Noi City","28","16","44"
"2024-03-20","old","40022350","HCM City","22","15","23"
"2024-03-20","old","40957509","HCM City","19","17","20"
"2024-03-20","old","15309862","Ha Noi City","19","1","27"
"2024-03-20","old","41113065","Ha Noi City","29","14","83"
"2024-03-20","old","22425796","Ha Noi City","19","15","28"
"2024-03-20","old","23094596","HCM City","20","17","34"
"2024-03-20","old","12982756","HCM City","21","20","23"
"2024-03-20","old","40831124","Ha Noi City","26","23","28"
"2024-03-20","old","11786406","Ha Noi City","23","7","27"
"2024-03-20","old","42199094","HCM City","19","12","21"
"2024-03-20","old","20415538","HCM City","16","15","20"
"2024-03-20","old","41843932","Ha Noi City","16","10","68"
"2024-03-20","old","40826857","HCM City","26","19","26"
"2024-03-20","old","40058397","HCM City","19","11","19"
"2024-03-20","old","8230032","Ha Noi City","18","7","21"
"2024-03-20","old","17479965","HCM City","23","20","124"
"2024-03-20","old","10273072","Ha Noi City","14","2","38"
"2024-03-20","old","50316626","HCM City","20","16","22"
"2024-03-20","old","40045710","Ha Noi City","15","13","21"
"2024-03-20","old","41854335","Ha Noi City","16","10","28"
"2024-03-20","old","12255554","HCM City","23","16","24"
"2024-03-20","old","12478276","HCM City","17","11","20"
"2024-03-20","old","21809246","Ha Noi City","22","21","30"
"2024-03-20","old","13217387","HCM City","22","16","22"
"2024-03-20","old","11102630","HCM City","18","15","29"
"2024-03-20","old","10439219","HCM City","17","10","18"
"2024-03-20","old","41079621","HCM City","16","10","16"
"2024-03-20","old","15159532","Ha Noi City","25","13","54"
"2024-03-20","old","22939916","Ha Noi City","22","1","24"
"2024-03-20","old","18004093","HCM City","22","14","23"
"2024-03-20","old","23163024","HCM City","19","18","19"
"2024-03-20","old","16758743","HCM City","14","12","15"
"2024-03-20","old","22743332","HCM City","12","6","12"
"2024-03-20","old","15480541","HCM City","17","4","17"
"2024-03-20","old","20809088","Ha Noi City","20","7","49"
"2024-03-20","old","21142644","HCM City","20","10","20"
"2024-03-20","old","17931908","Ha Noi City","9","0","510"
"2024-03-20","old","19877069","HCM City","20","5","21"
"2024-03-20","old","13995792","HCM City","16","12","25"
"2024-03-20","old","40187605","HCM City","22","15","25"
"2024-03-20","old","4544010","HCM City","17","9","17"
"2024-03-20","old","41342734","HCM City","18","0","18"
"2024-03-20","old","6531398","HCM City","2","2","3"
"2024-03-20","old","15556241","HCM City","30","27","43"
"2024-03-20","old","19177359","HCM City","18","12","18"
"2024-03-20","old","41914636","HCM City","21","12","22"
"2024-03-20","old","9008721","Ha Noi City","17","3","21"
"2024-03-20","old","41265249","Ha Noi City","23","7","33"
"2024-03-20","old","3674045","HCM City","19","9","19"
"2024-03-20","old","21867479","Ha Noi City","22","15","94"
"2024-03-20","old","40663670","HCM City","26","20","29"
"2024-03-20","old","40016852","Ha Noi City","15","7","37"
"2024-03-20","old","41967022","Ha Noi City","22","16","30"
"2024-03-20","old","15549856","Ha Noi City","22","17","25"
"2024-03-20","old","17467642","HCM City","22","15","23"
"2024-03-20","old","22026408","Ha Noi City","32","3","67"
"2024-03-20","old","17068965","Ha Noi City","18","0","20"
"2024-03-20","old","14257931","Ha Noi City","23","13","96"
"2024-03-20","old","50140292","Ha Noi City","21","16","121"
"2024-03-20","old","20127110","HCM City","33","26","35"
"2024-03-20","old","21751781","HCM City","22","16","32"
"2024-03-20","old","16512289","HCM City","20","14","21"
"2024-03-20","old","40128082","Ha Noi City","29","6","37"
"2024-03-20","old","40903223","Ha Noi City","15","8","19"
"2024-03-20","old","12763201","Ha Noi City","22","21","23"
"2024-03-20","old","17078014","HCM City","17","14","18"
"2024-03-20","old","12302418","HCM City","17","9","17"
"2024-03-20","old","41957897","Ha Noi City","36","23","36"
"2024-03-20","old","20529867","HCM City","16","12","17"
